Waiting Times,Average People at Busstops
46.564998626708984,12.125
45.486000061035156,12.0
45.72100067138672,12.25
45.95800018310547,12.375
46.375,12.5
46.79199981689453,12.5
47.027000427246094,12.5
47.44599914550781,12.625
47.8650016784668,12.625
48.847999572753906,12.625
49.08100128173828,12.625
49.507999420166016,12.75
49.933998107910156,12.75
50.952999114990234,12.75
49.58000183105469,12.5
49.11800003051758,12.375
48.729000091552734,12.375
48.55500030517578,12.375
48.40700149536133,12.25
47.89799880981445,12.125
47.58300018310547,12.25
47.46200180053711,12.25
47.1619987487793,12.125
46.86600112915039,12.125
47.28099822998047,12.125
47.321998596191406,12.125
47.74100112915039,12.375
48.1609992980957,12.375
48.39099884033203,12.375
48.62300109863281,12.5
49.047000885009766,12.625
49.27899932861328,12.625
50.09400177001953,12.75
49.03099822998047,12.625
49.132999420166016,12.625
48.887001037597656,12.5
48.87200164794922,12.625
48.85599899291992,12.625
49.10499954223633,12.625
49.375999450683594,12.5
49.65399932861328,12.375
49.61600112915039,12.25
49.84000015258789,12.375
50.262001037597656,12.5
50.29100036621094,12.5
51.112998962402344,12.625
49.2400016784668,12.625
49.05400085449219,12.75
48.89099884033203,12.75
49.301998138427734,12.75
48.67900085449219,12.5
48.61199951171875,12.5
48.58100128173828,12.375
48.20600128173828,12.25
48.17399978637695,12.375
48.17900085449219,12.375
48.02399826049805,12.25
48.03200149536133,12.25
48.435001373291016,12.5
48.643001556396484,12.5
48.85200119018555,12.625
49.06399917602539,12.75
49.27799987792969,12.875
49.689998626708984,13.0
49.904998779296875,13.0
48.52399826049805,12.75
47.68199920654297,12.25
47.452999114990234,12.125
47.470001220703125,12.0
47.861000061035156,11.875
48.33100128173828,11.75
48.87200164794922,11.625
49.64099884033203,11.625
50.42300033569336,11.625
50.80099868774414,11.625
50.97200012207031,11.625
50.939998626708984,11.75
51.32500076293945,12.0
51.71099853515625,12.0
52.09600067138672,12.0
52.27199935913086,12.0
52.45000076293945,12.125
52.63100051879883,12.25
53.448001861572266,12.375
53.84400177001953,12.375
54.2400016784668,12.375
54.63600158691406,12.375
55.03200149536133,12.375
55.428001403808594,12.375
55.38100051879883,12.375
55.56100082397461,12.625
55.525001525878906,12.75
55.71500015258789,13.0
56.125,13.125
55.665000915527344,13.125
56.084999084472656,13.625
56.2869987487793,13.625
56.70899963378906,13.75
57.130001068115234,13.75
57.332000732421875,13.75
57.75600051879883,13.875
58.402000427246094,13.875
56.04600143432617,13.875
55.29600143432617,13.75
54.54800033569336,13.625
53.81399917602539,13.5
52.66400146484375,13.375
51.42100143432617,13.375
50.617000579833984,13.5
51.03099822998047,13.5
51.444000244140625,13.5
51.858001708984375,13.5
52.27199935913086,13.5
52.28499984741211,13.5
52.10900115966797,13.625
52.33300018310547,14.125
52.7599983215332,14.25
53.1870002746582,14.25
53.41400146484375,14.25
53.643001556396484,14.375
53.874000549316406,14.5
54.106998443603516,14.625
54.143001556396484,14.75
54.582000732421875,15.0
55.632999420166016,15.0
53.81100082397461,14.75
53.132999420166016,14.625
52.6510009765625,14.625
51.92599868774414,14.5
51.5989990234375,14.625
51.11899948120117,14.5
51.08599853515625,14.5
48.69300079345703,14.375
47.72800064086914,14.25
46.79899978637695,14.0
46.507999420166016,13.875
46.441001892089844,13.875
46.40299987792969,13.75
46.257999420166016,13.75
46.49800109863281,13.875
46.558998107910156,13.75
46.6619987487793,13.75
47.007999420166016,13.75
47.80699920654297,13.625
46.22999954223633,13.375
46.03499984741211,13.5
45.98500061035156,13.375
45.94200134277344,13.25
45.724998474121094,13.125
45.74300003051758,13.125
45.12799835205078,12.625
45.117000579833984,12.5
45.43299865722656,12.5
45.95199966430664,12.5
46.099998474121094,12.375
46.255001068115234,12.375
46.097999572753906,12.375
46.31800079345703,12.75
46.72200012207031,12.875
46.941001892089844,12.875
47.347999572753906,13.0
47.75400161743164,13.0
47.972999572753906,13.0
48.76100158691406,13.125
48.60200119018555,13.125
48.67300033569336,13.125
48.9379997253418,13.125
49.209999084472656,13.125
49.61899948120117,13.125
50.027000427246094,13.125
50.43600082397461,13.125
50.45199966430664,13.125
50.8650016784668,13.375
51.08100128173828,13.375
51.856998443603516,13.375
52.68000030517578,13.375
53.097999572753906,13.375
53.31100082397461,13.5
53.73500061035156,13.625
53.74100112915039,13.625
53.54999923706055,13.875
53.98500061035156,14.25
54.2130012512207,14.25
54.650001525878906,14.375
54.87900161743164,14.375
54.902000427246094,14.5
55.138999938964844,14.75
55.152000427246094,14.75
55.393001556396484,15.0
56.25699996948242,15.125
53.7140007019043,15.0
52.79600143432617,15.0
51.948001861572266,15.0
51.108001708984375,15.0
50.268001556396484,15.0
49.61199951171875,15.0
49.01100158691406,14.875
48.24300003051758,14.75
47.51300048828125,14.75
46.97700119018555,14.75
46.34199905395508,14.625
45.37699890136719,14.625
45.6510009765625,14.875
46.09700012207031,15.0
46.369998931884766,15.0
46.819000244140625,15.125
47.266998291015625,15.125
47.71500015258789,15.125
47.98500061035156,15.125
48.435001373291016,15.25
48.88600158691406,15.25
49.33599853515625,15.25
49.7859992980957,15.25
50.05099868774414,15.25
50.1349983215332,15.375
50.40700149536133,15.625
50.680999755859375,15.75
51.702999114990234,15.875
49.83300018310547,15.625
49.54399871826172,15.75
49.249000549316406,15.625
48.95600128173828,15.5
49.25699996948242,15.375
46.875999450683594,15.0
45.78900146484375,14.75
44.819000244140625,14.625
44.553001403808594,14.5
44.28099822998047,14.375
43.85599899291992,14.25
43.50600051879883,14.25
42.797000885009766,14.25
42.78099822998047,14.625
42.52299880981445,14.5
42.11600112915039,14.625
41.8849983215332,14.875
42.17399978637695,15.0
42.46500015258789,15.125
43.07400131225586,15.25
41.91600036621094,15.25
41.53799819946289,15.375
41.69300079345703,15.5
41.76599884033203,15.375
40.9379997253418,15.0
40.47100067138672,14.625
40.08000183105469,14.5
40.25199890136719,14.5
40.9109992980957,14.5
41.435001373291016,14.375
41.82099914550781,14.375
42.41600036621094,14.375
43.01499938964844,14.375
43.29199981689453,14.375
43.73400115966797,14.5
44.17599868774414,14.5
44.61800003051758,14.5
45.060001373291016,14.5
45.332000732421875,14.5
46.29399871826172,14.625
46.308998107910156,14.375
46.57699966430664,14.25
47.02299880981445,14.25
47.35599899291992,14.125
47.87099838256836,14.0
48.20899963378906,13.875
48.54800033569336,13.875
49.137001037597656,13.875
49.750999450683594,13.75
50.57099914550781,13.75
51.20500183105469,13.75
51.448001861572266,13.875
51.66899871826172,13.875
51.90800094604492,13.875
52.14899826049805,14.0
52.59199905395508,14.125
53.034000396728516,14.125
53.47700119018555,14.125
54.319000244140625,14.0
55.18600082397461,14.0
56.066001892089844,14.0
56.29600143432617,14.0
56.52299880981445,14.0
56.972999572753906,14.125
57.42599868774414,14.25
57.880001068115234,14.25
58.33300018310547,14.25
59.47800064086914,14.25
56.97700119018555,14.0
56.426998138427734,14.0
55.654998779296875,13.875
54.88600158691406,13.875
54.11800003051758,13.875
53.696998596191406,13.875
53.07099914550781,13.75
52.487998962402344,13.75
51.91699981689453,13.75
51.14500045776367,13.625
51.59199905395508,13.75
51.83599853515625,13.75
52.28499984741211,13.875
52.52899932861328,13.875
52.775001525878906,14.0
53.229000091552734,14.0
53.26900100708008,14.0
53.31700134277344,14.125
53.77899932861328,14.25
54.2400016784668,14.25
54.70199966430664,14.25
55.16400146484375,14.25
55.625999450683594,14.25
55.875,14.25
56.3380012512207,14.375
57.45800018310547,14.375
56.39899826049805,14.125
54.22200012207031,13.875
52.99599838256836,13.625
52.220001220703125,13.625
51.33700180053711,13.375
50.91699981689453,13.25
50.70100021362305,13.0
50.5099983215332,12.75
50.388999938964844,12.5
49.709999084472656,12.25
49.6879997253418,12.25
49.27399826049805,12.125
49.270999908447266,12.25
48.882999420166016,12.125
49.11600112915039,12.25
49.54999923706055,12.25
49.98400115966797,12.25
50.417999267578125,12.25
50.948001861572266,12.125
51.17300033569336,12.125
51.19499969482422,12.25
51.632999420166016,12.375
52.70199966430664,12.375
51.867000579833984,12.125
52.0890007019043,12.125
52.32400131225586,12.0
52.55699920654297,11.875
52.816001892089844,11.75
52.650001525878906,11.625
52.75600051879883,11.5
52.53200149536133,11.5
52.742000579833984,11.625
52.948001861572266,11.75
52.944000244140625,11.75
53.37200164794922,12.0
53.58599853515625,12.0
53.801998138427734,12.125
54.02000045776367,12.25
54.027000427246094,12.375
54.46699905395508,12.625
54.90599822998047,12.625
55.345001220703125,12.625
55.56999969482422,12.625
56.01599884033203,12.75
55.566001892089844,12.375
55.45000076293945,12.125
56.31800079345703,12.375
56.97700119018555,12.375
57.64500045776367,12.5
57.86800003051758,12.5
57.86899948120117,12.625
57.87699890136719,12.875
58.33700180053711,13.125
59.02299880981445,13.125
59.48500061035156,13.125
59.715999603271484,13.125
59.72200012207031,13.25
60.393001556396484,13.125
61.09600067138672,13.125
61.80799865722656,13.125
62.04999923706055,13.25
62.29399871826172,13.25
62.303001403808594,13.375
62.79199981689453,13.625
63.04199981689453,13.625
63.53200149536133,13.75
60.749000549316406,13.75
59.93600082397461,13.875
58.91400146484375,13.875
58.46799850463867,14.0
58.053001403808594,13.875
57.41400146484375,13.75
56.8120002746582,13.75
57.30500030517578,13.75
57.797000885009766,13.75
58.28900146484375,13.75
58.5620002746582,13.75
59.055999755859375,13.875
59.55099868774414,13.875
59.5989990234375,13.875
60.09700012207031,14.125
60.14799880981445,14.125
59.766998291015625,14.375
59.625999450683594,14.875
60.13999938964844,15.25
60.654998779296875,15.25
61.16899871826172,15.25
61.68299865722656,15.25
62.875999450683594,15.25
61.45800018310547,15.0
61.29899978637695,14.875
61.15399932861328,14.75
61.03300094604492,14.625
60.933998107910156,14.5
60.83000183105469,14.375
60.736000061035156,14.25
60.65299987792969,14.125
60.14099884033203,14.0
59.86600112915039,14.125
59.858001708984375,14.125
59.7130012512207,14.125
59.79899978637695,14.25
59.847999572753906,14.375
60.34600067138672,14.5
60.39500045776367,14.5
60.67300033569336,14.75
60.72999954223633,14.875
61.01499938964844,15.125
61.52399826049805,15.25
61.584999084472656,15.25
62.54899978637695,15.375
60.542999267578125,15.375
59.935001373291016,15.375
59.560001373291016,15.375
58.99599838256836,15.25
58.24300003051758,15.25
57.143001556396484,15.375
57.659000396728516,15.75
58.17599868774414,15.75
58.481998443603516,15.75
58.582000732421875,15.875
58.89400100708008,16.125
59.41699981689453,16.25
59.729000091552734,16.25
59.29100036621094,16.375
59.43199920654297,16.375
59.229000091552734,16.125
59.494998931884766,16.25
60.20500183105469,16.375
61.13600158691406,16.5
61.64699935913086,16.5
62.38199996948242,16.75
63.349998474121094,16.875
63.6510009765625,16.875
63.95399856567383,17.0
64.48400115966797,17.125
65.01399993896484,17.125
65.31500244140625,17.125
65.61699676513672,17.25
66.61399841308594,17.375
64.18499755859375,17.25
63.93299865722656,17.125
63.50699996948242,17.125
62.89799880981445,17.0
62.5369987487793,17.0
62.180999755859375,16.875
61.617000579833984,16.75
61.70399856567383,16.75
62.231998443603516,17.0
62.540000915527344,17.0
62.849998474121094,17.125
63.38100051879883,17.25
63.91299819946289,17.25
64.66999816894531,17.25
64.97599792480469,17.25
65.51000213623047,17.375
65.81500244140625,17.375
66.35199737548828,17.5
66.1969985961914,17.5
66.50900268554688,17.875
67.052001953125,18.0
67.59500122070312,18.0
67.6719970703125,18.0
68.21800231933594,18.25
69.0,18.25
69.5479965209961,18.25
69.85700225830078,18.25
70.16699981689453,18.375
70.71800231933594,18.5
70.78700256347656,18.5
70.85900115966797,18.625
71.177001953125,19.0
71.49700164794922,19.125
72.05699920654297,19.25
71.89800262451172,19.25
72.46199798583984,19.5
73.50800323486328,19.625
72.50499725341797,19.5
70.28399658203125,19.25
69.04000091552734,19.125
68.30000305175781,19.125
68.28099822998047,18.875
65.22799682617188,18.375
63.7599983215332,18.0
62.321998596191406,17.75
60.6879997253418,17.625
60.266998291015625,17.5
59.869998931884766,17.5
59.4739990234375,17.5
59.59199905395508,17.5
60.13199996948242,17.75
60.672000885009766,17.75
61.2130012512207,17.75
59.452999114990234,17.75
58.40999984741211,17.75
58.49100112915039,17.875
58.176998138427734,17.875
57.68600082397461,18.125
57.88199996948242,18.5
57.68600082397461,18.5
57.71699905395508,18.75
57.74800109863281,18.875
58.071998596191406,18.875
58.597999572753906,19.0
59.124000549316406,19.0
59.64899826049805,19.0
60.17499923706055,19.0
59.301998138427734,18.625
58.986000061035156,18.375
59.345001220703125,18.375
58.56800079345703,18.0
58.569000244140625,17.75
58.50199890136719,17.5
58.279998779296875,17.375
57.698001861572266,17.125
57.17399978637695,17.125
57.176998138427734,17.125
57.064998626708984,16.875
57.12900161743164,16.75
57.05400085449219,16.625
57.448001861572266,16.375
58.28499984741211,16.5
58.731998443603516,16.5
59.18000030517578,16.5
59.22600173950195,16.5
59.676998138427734,16.75
59.72600173950195,16.75
60.180999755859375,17.0
60.233001708984375,17.0
60.4900016784668,17.25
60.95000076293945,17.375
61.20800018310547,17.375
61.874000549316406,17.5
62.3380012512207,17.5
62.80099868774414,17.5
63.26499938964844,17.5
63.518001556396484,17.5
63.983001708984375,17.625
64.23699951171875,17.625
64.7040023803711,17.75
65.1709976196289,17.75
65.63800048828125,17.75
66.1050033569336,17.75
66.13700103759766,17.75
66.39099884033203,18.0
66.64600372314453,18.125
67.77999877929688,18.25
65.83899688720703,18.0
65.37200164794922,17.875
64.91699981689453,17.75
64.0790023803711,17.625
64.30999755859375,17.75
61.93299865722656,17.375
60.698001861572266,17.125
59.27199935913086,16.875
58.30699920654297,16.875
56.847999572753906,16.625
56.38399887084961,16.75
55.73500061035156,16.75
55.130001068115234,16.75
55.582000732421875,16.875
56.040000915527344,16.875
56.49800109863281,16.875
56.957000732421875,16.875
57.415000915527344,16.875
58.26300048828125,16.875
57.06700134277344,16.625
57.356998443603516,16.5
55.64500045776367,16.25
54.82500076293945,16.0
54.290000915527344,15.75
53.75,15.5
53.19599914550781,15.25
52.83100128173828,15.0
52.518001556396484,14.75
52.43899917602539,14.5
52.229000091552734,14.25
52.15399932861328,14.25
52.20199966430664,14.25
52.44200134277344,14.5
52.68299865722656,14.625
52.92599868774414,14.75
53.358001708984375,14.875
53.78900146484375,14.875
54.22100067138672,14.875
54.46200180053711,14.875
54.89500045776367,15.0
55.13600158691406,15.0
54.612998962402344,14.875
54.617000579833984,14.875
54.4379997253418,14.875
55.058998107910156,15.0
53.25400161743164,14.625
53.11199951171875,14.375
53.02799987792969,14.25
52.946998596191406,14.25
52.72200012207031,14.25
52.316001892089844,14.125
52.737998962402344,14.125
52.97200012207031,14.125
53.20800018310547,14.25
53.44599914550781,14.375
53.874000549316406,14.5
54.11199951171875,14.5
55.119998931884766,14.625
55.35900115966797,14.625
55.40599822998047,14.75
55.64799880981445,14.75
56.08700180053711,14.875
56.5260009765625,14.875
56.57099914550781,14.875
57.013999938964844,15.125
57.25899887084961,15.125
57.702999114990234,15.25
57.948001861572266,15.25
58.19499969482422,15.375
58.64400100708008,15.5
59.09199905395508,15.5
59.54100036621094,15.5
59.78499984741211,15.5
60.23500061035156,15.625
60.47999954223633,15.625
60.93199920654297,15.75
61.38399887084961,15.75
61.83700180053711,15.75
62.28900146484375,15.75
62.74100112915039,15.75
62.97999954223633,15.75
63.40999984741211,15.625
63.861000061035156,15.625
64.31199645996094,15.625
64.76300048828125,15.625
64.99299621582031,15.625
65.22599792480469,15.75
65.45999908447266,15.875
65.69599914550781,16.0
66.15399932861328,16.0
66.61199951171875,16.0
67.06999969482422,16.0
67.52799987792969,16.0
67.98699951171875,16.0
69.13899993896484,16.0
67.19300079345703,15.75
65.94599914550781,15.875
65.01399993896484,16.0
64.20600128173828,16.125
63.57099914550781,16.25
63.189998626708984,16.25
62.63600158691406,16.25
61.790000915527344,16.25
61.96900177001953,16.5
62.268001556396484,16.5
62.50699996948242,16.5
63.604000091552734,16.625
61.840999603271484,16.375
61.83700180053711,16.5
61.99700164794922,16.375
61.96200180053711,16.25
62.38100051879883,16.25
61.13100051879883,16.125
60.73400115966797,15.875
60.152000427246094,15.75
59.948001861572266,15.625
59.79499816894531,15.5
59.92300033569336,15.5
59.8849983215332,15.375
60.051998138427734,15.375
60.03099822998047,15.375
60.2599983215332,15.375
60.275001525878906,15.5
60.71799850463867,15.75
61.1619987487793,15.75
61.183998107910156,15.75
61.63100051879883,16.0
62.00699996948242,15.875
62.88600158691406,16.0
63.55699920654297,16.0
65.14099884033203,16.125
65.18699645996094,15.875
66.51799774169922,15.75
64.37000274658203,15.375
63.770999908447266,15.75
63.13600158691406,15.75
62.582000732421875,15.75
62.250999450683594,15.75
61.47100067138672,15.625
60.92900085449219,15.625
60.63100051879883,15.75
60.125,15.625
59.84199905395508,15.625
59.560001373291016,15.5
59.926998138427734,15.375
59.643001556396484,15.125
60.5369987487793,15.125
61.444000244140625,15.125
62.3650016784668,15.125
62.354000091552734,15.125
62.81700134277344,15.25
63.27199935913086,15.25
63.73500061035156,15.25
63.72200012207031,15.25
63.25199890136719,15.375
63.494998931884766,15.625
63.97100067138672,15.75
64.4469985961914,15.75
64.68800354003906,15.75
64.46600341796875,15.75
64.94999694824219,15.875
65.19999694824219,15.875
65.4520034790039,16.0
65.94000244140625,16.125
66.66400146484375,16.125
67.15399932861328,16.125
67.4020004272461,16.125
67.6520004272461,16.25
67.90499877929688,16.25
68.39600372314453,16.25
68.88700103759766,16.25
69.13400268554688,16.25
69.38200378417969,16.25
69.63300323486328,16.375
69.88500213623047,16.5
70.13899993896484,16.625
70.63899993896484,16.75
71.13899993896484,16.75
71.63899993896484,16.75
71.88899993896484,16.75
72.39099884033203,16.875
72.89299774169922,16.875
73.39399719238281,16.875
73.64099884033203,16.875
74.1449966430664,16.875
74.39199829101562,16.875
74.63999938964844,17.0
74.63600158691406,17.125
75.9209976196289,17.25
73.87300109863281,17.0
72.72200012207031,17.125
71.43699645996094,17.125
70.96900177001953,17.375
70.38500213623047,17.375
70.59200286865234,17.375
68.24099731445312,17.125
66.88800048828125,16.875
65.76699829101562,16.75
64.19100189208984,16.5
63.15999984741211,16.5
61.70500183105469,16.25
61.68600082397461,16.25
62.33700180053711,16.125
59.68600082397461,15.75
59.040000915527344,15.625
58.18600082397461,15.5
57.86800003051758,15.375
57.54800033569336,15.25
57.231998443603516,15.125
56.970001220703125,15.0
56.310001373291016,14.875
56.362998962402344,15.0
56.834999084472656,15.25
55.73400115966797,14.875
55.612998962402344,14.75
55.54199981689453,14.75
55.659000396728516,14.625
56.51499938964844,14.75
55.768001556396484,14.5
55.53300094604492,14.375
54.75,14.375
54.941001892089844,14.5
54.71699905395508,14.5
54.70199966430664,14.625
54.888999938964844,14.625
55.07400131225586,14.5
54.8489990234375,14.375
55.48099899291992,14.375
55.93000030517578,14.5
56.37799835205078,14.5
56.82600021362305,14.5
57.48699951171875,14.5
55.29399871826172,14.5
54.45399856567383,14.375
52.37300109863281,14.0
51.0,13.625
50.09000015258789,13.25
49.696998596191406,13.0
49.32099914550781,12.875
48.72800064086914,12.75
49.13800048828125,12.75
49.742000579833984,12.875
50.35499954223633,13.0
50.7760009765625,13.0
51.0,13.0
51.03099822998047,13.125
51.262001037597656,13.375
51.69200134277344,13.5
51.92399978637695,13.5
52.35599899291992,13.625
52.5890007019043,13.625
53.01900100708008,13.625
53.44900131225586,13.625
53.676998138427734,13.625
53.90599822998047,13.75
54.13800048828125,13.875
54.57500076293945,14.0
54.80699920654297,14.0
55.244998931884766,14.125
55.683998107910156,14.125
56.12300109863281,14.125
56.56100082397461,14.125
57.0,14.125
57.01499938964844,14.125
57.45800018310547,14.375
57.900001525878906,14.375
58.12900161743164,14.375
58.145999908447266,14.5
58.595001220703125,14.75
58.82899856567383,14.75
59.064998626708984,14.875
59.303001403808594,15.0
59.33000183105469,15.125
59.362998962402344,15.375
59.82600021362305,15.625
60.07400131225586,15.625
60.32500076293945,15.75
60.57699966430664,15.875
61.04600143432617,16.0
61.29800033569336,16.0
60.702999114990234,16.125
61.608001708984375,16.75
61.04899978637695,16.625
58.93000030517578,16.25
58.03900146484375,16.0
56.93299865722656,15.75
56.11000061035156,15.75
55.5629997253418,15.625
55.07600021362305,15.375
54.38999938964844,15.125
54.141998291015625,15.125
53.720001220703125,14.875
54.29199981689453,14.875
54.68199920654297,14.75
55.08399963378906,14.75
56.35900115966797,14.875
54.05500030517578,14.75
53.310001373291016,14.75
52.60100173950195,14.75
52.159000396728516,14.75
51.428001403808594,14.625
51.084999084472656,14.75
50.736000061035156,14.625
50.45100021362305,14.5
50.73500061035156,14.375
50.65599822998047,14.25
50.007999420166016,14.125
49.89099884033203,14.25
50.349998474121094,14.625
50.80799865722656,14.625
51.07500076293945,14.625
51.152000427246094,14.75
51.236000061035156,15.0
52.284000396728516,15.25
50.99599838256836,15.0
50.99599838256836,15.0
50.80400085449219,15.0
51.17499923706055,14.875
51.16400146484375,14.75
51.347999572753906,14.75
51.145999908447266,14.625
51.33000183105469,14.75
51.57099914550781,14.625
52.430999755859375,14.5
51.064998626708984,14.125
50.8380012512207,13.875
50.4379997253418,13.625
49.88399887084961,13.5
49.73500061035156,13.5
49.224998474121094,13.375
49.66699981689453,13.5
50.11199951171875,13.625
50.362998962402344,13.625
50.81100082397461,13.75
50.672000885009766,13.75
50.12900161743164,13.75
49.882999420166016,13.75
49.85100173950195,13.75
50.09299850463867,13.75
50.90599822998047,13.875
51.731998443603516,13.875
52.17399978637695,13.875
52.61899948120117,14.0
53.215999603271484,13.75
53.654998779296875,13.75
54.095001220703125,13.75
54.534000396728516,13.75
54.972999572753906,13.75
55.20399856567383,13.75
55.43600082397461,13.875
55.880001068115234,14.0
56.11199951171875,14.0
56.34700012207031,14.125
56.58399963378906,14.25
57.03300094604492,14.375
57.27000045776367,14.375
57.72200012207031,14.5
57.74599838256836,14.5
58.85100173950195,14.75
56.09299850463867,14.5
55.07500076293945,14.5
54.108001708984375,14.375
53.14899826049805,14.375
52.46799850463867,14.375
51.856998443603516,14.25
51.16899871826172,14.125
49.948001861572266,14.125
50.39799880981445,14.5
50.659000396728516,14.5
50.73500061035156,14.625
51.191001892089844,14.875
51.64699935913086,14.875
52.10300064086914,14.875
52.558998107910156,14.875
53.01499938964844,14.875
50.79899978637695,14.5
51.624000549316406,14.625
50.60900115966797,14.375
51.430999755859375,14.375
50.49300003051758,14.125
51.3129997253418,14.25
50.39400100708008,14.0
51.02199935913086,14.125
50.23400115966797,14.0
50.29899978637695,14.125
50.742000579833984,14.375
50.810001373291016,14.375
51.069000244140625,14.625
51.89699935913086,14.75
50.36600112915039,14.625
50.13199996948242,14.75
49.893001556396484,14.75
48.07699966430664,14.375
48.255001068115234,14.125
49.04100036621094,14.125
49.8390007019043,14.125
50.27000045776367,14.125
50.51100158691406,14.125
51.323001861572266,14.125
49.345001220703125,14.0
48.882999420166016,14.0
48.082000732421875,13.875
47.29899978637695,14.0
47.72800064086914,14.125
48.15700149536133,14.125
48.404998779296875,14.125
48.83599853515625,14.25
49.270999908447266,14.375
50.07899856567383,14.375
48.33100128173828,14.5
48.15999984741211,14.625
47.66899871826172,14.5
47.59700012207031,14.625
47.40999984741211,14.5
47.31399917602539,14.5
47.75299835205078,14.875
47.8390007019043,14.875
47.75699996948242,15.125
48.207000732421875,15.5
48.47999954223633,15.5
48.58100128173828,15.625
48.861000061035156,15.875
49.31800079345703,16.0
47.893001556396484,15.625
47.3129997253418,15.5
48.09700012207031,15.5
47.07400131225586,15.25
47.856998443603516,15.5
47.242000579833984,15.375
48.025001525878906,15.5
47.457000732421875,15.25
47.72999954223633,15.5
47.38399887084961,15.5
48.167999267578125,15.5
